-46.31,0
-46.06,6.744
-45.81,6.809
-43.94,6.876
-40.25,6.941
-36,7.007
-30.87,7.072
-26.44,7.139
-21.69,7.204
-18.06,7.27
-14.44,7.336
-11.19,7.402
-8.63,7.467
-5.88,7.531
-3.44,7.597
-0.31,7.66
2.13,7.725
4.5,7.789
7.38,7.852
9.31,7.915
9.25,7.98
7.44,8.043
6,8.105
5.13,8.169
5,8.232
5.44,8.297
6.06,8.36
6.44,8.424
6.69,8.488
6.56,8.552
6.44,8.614
6.25,8.679
6.19,8.742
6.38,8.806
6.88,8.869
7.38,8.933
7.63,8.996
7.88,9.059
7.81,9.122
7.63,9.186
7.19,9.25
6.81,9.314
6.5,9.377
6.44,9.442
6.69,9.505
7.25,9.569
7.88,9.632
8.25,9.696
7.94,9.759
7.31,9.823
6.81,9.885
6.5,9.95
6.38,10.013
6.13,10.078
6.13,10.143
6.56,10.208
3.44,10.271
-12.56,10.338
-29.87,10.405
-51.06,10.472
-68.87,10.539
-80.62,10.606
-90.44,10.673
-96.25,10.739
-98.25,10.807
-97.5,10.873
-94,10.94
-88.69,11.008
-80.19,11.074
-69.94,11.141
-60.88,11.208
-50.63,11.275
-41.13,11.341
-34,11.409
-26.69,11.475
-20.5,11.542
-16.12,11.61
-12,11.676
-9,11.742
-6.56,11.808
-4.19,11.874
-2.88,11.94
-0.94,12.007
0.81,12.07
1.44,12.136
1.25,12.2
0.19,12.265
-0.94,12.331
-2.06,12.397
-2.75,12.463
-2.81,12.528
-1.81,12.594
-0.25,12.66
1.44,12.724
2,12.789
1.69,12.854
0.56,12.918
-0.75,12.984
-1.69,13.049
-2.25,13.115
-2.06,13.18
-0.69,13.246
0.94,13.312
1.94,13.376
1.94,13.441
1,13.505
-0.31,13.571
-1.63,13.636
-2.44,13.703
-2.38,13.768
-1.31,13.834
0.31,13.898
1.63,13.964
11.69,14.029
31.62,14.096
55.75,14.161
77.19,14.227
93.37,14.294
109.44,14.36
120.5,14.427
130.5,14.494
137.81,14.561
142,14.628
144.25,14.696
144.38,14.763
142.88,14.829
139.19,14.897
133.38,14.964
125.44,15.031
117.19,15.098
106.19,15.166
94.12,15.23
83.56,15.297
71.87,15.364
61.13,15.429
53.13,15.496
45.25,15.561
39.44,15.627
34,15.692
30.06,15.759
26.56,15.824
24.31,15.89
22.37,15.956
21.12,16.022
20.06,16.088
19.31,16.153
19,16.22
18.56,16.285
17.81,16.351
16.19,16.417
13.88,16.483
11.25,16.549
9,16.614
8.13,16.678
8.25,16.743
8.81,16.807
9.25,16.872
9.25,16.936
8.88,17.002
8.31,17.067
8.13,17.131
8,17.197
8.25,17.261
8.88,17.326
9.44,17.39
9.75,17.455
9.63,17.52
9.25,17.585
8.75,17.65
8.44,17.714
8.31,17.778
8.31,17.844
8.44,17.908
8.44,17.974
8.81,18.038
9.13,18.104
9.13,18.168
8.94,18.233
8.5,18.297
8.31,18.362
8.38,18.426
8.5,18.491
8.56,18.555
7.63,18.621
4.88,18.685
-3.75,18.752
-20.37,18.819
-41.81,18.885
-70.19,18.952
-90.44,19.019
-109.25,19.087
-123.37,19.154
-133.13,19.222
-138.19,19.291
-140,19.359
-138.13,19.428
-133.31,19.495
-125.75,19.563
-117.19,19.632
-105,19.699
-91.06,19.767
-77.25,19.833
-66.19,19.9
-54.19,19.968
-43.31,20.034
-35.44,20.101
-27.56,20.168
-21.06,20.235
-16.56,20.301
-12.31,20.369
-8.81,20.434
-6.56,20.501
-4.63,20.568
-3.06,20.633
-1.37,20.699
0.31,20.762
1,20.828
0.94,20.892
0,20.958
-1.44,21.022
-2.88,21.088
-4.06,21.153
-4,21.22
-3.25,21.285
-2.06,21.351
-0.81,21.416
0.06,21.482
0.37,21.547
-0.06,21.613
-0.81,21.679
-1.69,21.744
-2.44,21.811
-2.81,21.876
-2.31,21.942
-0.94,22.007
0.12,22.073
0.81,22.136
0.75,22.201
-0.06,22.266
-0.94,22.333
-2.13,22.397
-2.81,22.464
-3.31,22.531
-2.94,22.596
-1.81,22.663
-0.44,22.728
0.56,22.793
1.06,22.856
0.75,22.922
0.06,22.986
-0.88,23.052
-1.88,23.117
-2.5,23.184
-2.75,23.249
-1.88,23.316
-0.44,23.382
0.88,23.446
1.69,23.51
1.56,23.575
0.81,23.64
-0.31,23.705
-1.44,23.77
-2.31,23.836
