-1,0
-1.5,5.74
-1.94,5.805
-2.25,5.869
-1.94,5.935
-1.88,5.999
-2,6.064
-2.19,6.129
-2.06,6.194
-1.88,6.258
-1.81,6.323
-2.06,6.388
-2.31,6.453
-2.38,6.517
-2.44,6.581
-2.38,6.646
-2.19,6.711
-1.69,6.776
-1.25,6.841
-0.75,6.905
-0.56,6.97
-0.44,7.034
-0.5,7.099
-0.75,7.163
-1,7.229
-1.12,7.293
-1.12,7.357
-0.94,7.422
-0.56,7.487
-0.37,7.553
-0.56,7.617
-0.75,7.683
-1,7.746
-1.06,7.811
-1,7.875
-0.69,7.941
-0.5,8.004
-0.37,8.069
-0.37,8.134
-0.12,8.199
0.12,8.262
0.31,8.325
0.44,8.389
0.44,8.454
0.63,8.517
0.5,8.581
0.5,8.644
0.31,8.708
0.44,8.771
0.37,8.835
0.37,8.898
-3.38,8.963
-12.81,9.028
-29.62,9.095
-56.81,9.16
-77.19,9.226
-96.87,9.29
-110.56,9.358
-122.87,9.424
-131.31,9.491
-135.75,9.559
-137,9.625
-135,9.692
-131,9.759
-123.75,9.826
-114.06,9.892
-104.06,9.96
-91.25,10.025
-77.87,10.092
-66.87,10.16
-55.31,10.226
-45.13,10.293
-37.5,10.36
-30.12,10.427
-24.06,10.493
-19.94,10.561
-16.56,10.628
-13.94,10.694
-12.31,10.762
-10.88,10.828
-9.56,10.894
-8.44,10.96
-7.13,11.026
-6.25,11.091
-5.75,11.158
-5.44,11.224
-5.19,11.29
-5.13,11.356
-5.38,11.421
-6,11.488
-6.5,11.553
-6.88,11.619
-7.38,11.684
-7.5,11.751
-7.06,11.816
-6.63,11.881
-6.44,11.947
-6.38,12.013
-6.63,12.079
-7.06,12.145
-7.19,12.211
-6.94,12.276
-6.56,12.343
-6.25,12.408
-6.06,12.474
-6.06,12.54
-6.56,12.606
-6.81,12.672
-6.69,12.737
-6.75,12.804
-6.94,12.869
-6.88,12.935
-6.75,13
-6.75,13.067
-6.63,13.132
-6.44,13.198
-6.44,13.264
-6.56,13.329
-6.5,13.395
-6.44,13.462
-6.75,13.528
-7,13.594
-6.88,13.66
-6.56,13.725
-6.25,13.791
-6.06,13.857
-6.13,13.923
-6.25,13.988
-6.25,14.055
-6,14.12
-5.94,14.186
-6.56,14.252
-7,14.318
-6.88,14.384
-6.38,14.449
-5.94,14.516
-5.88,14.581
-6.06,14.648
-6.38,14.713
-6.38,14.779
-6,14.844
-5.88,14.911
-6.5,14.977
-7.06,15.042
-7,15.109
-6.56,15.174
-6.31,15.24
-6.19,15.304
-6.38,15.371
-6.56,15.436
-6.31,15.503
-5.75,15.569
-5.75,15.635
-6.56,15.702
-7.19,15.766
-7.13,15.832
-6.56,15.898
