-7.06,0
-6.25,5.751
-4.94,5.816
-2.63,5.88
0.37,5.944
2.5,6.007
3.88,6.071
4.56,6.134
4.56,6.199
3.81,6.262
3.13,6.326
2.75,6.389
2.69,6.453
3,6.516
3.38,6.58
3.75,6.643
3.56,6.706
3.06,6.769
2.75,6.834
2.75,6.896
3,6.961
3.06,7.024
3.13,7.088
2.88,7.152
2.38,7.215
1.75,7.278
1.37,7.343
1.19,7.405
1.37,7.469
1.75,7.532
2.25,7.596
2.94,7.659
3.25,7.721
3.38,7.786
2.56,7.848
0,7.913
-5.31,7.977
-19.37,8.043
-38.38,8.11
-67.44,8.175
-92.69,8.241
-110.75,8.308
-127.37,8.375
-138.38,8.441
-147.25,8.509
-151.94,8.576
-152.31,8.642
-149.25,8.71
-142.38,8.776
-132.63,8.843
-122,8.91
-107.75,8.977
-92.56,9.042
-79.75,9.109
-65.62,9.175
-54.56,9.24
-43.25,9.306
-34.63,9.372
-26.31,9.438
-20.75,9.503
-15.88,9.57
-12.06,9.635
-9.63,9.701
-7.69,9.765
-7.25,9.83
-7.25,9.894
-7.06,9.959
-7,10.024
-6.75,10.09
-6.25,10.156
-5.63,10.222
-4.06,10.288
-2.75,10.354
-2.06,10.42
-2.19,10.485
-3.31,10.552
-4.75,10.617
-5.19,10.683
-4.69,10.748
-3.94,10.815
-3.38,10.881
-3.56,10.947
-4.06,11.013
-4.44,11.078
-4.69,11.144
-4.5,11.209
-4.25,11.276
-4.38,11.341
-4.5,11.408
-4.56,11.474
-4.44,11.54
-4.19,11.607
-4.13,11.672
-4.31,11.738
-4.38,11.803
-4.25,11.87
-4.25,11.934
-4.5,12.001
-4.69,12.067
-4.69,12.132
-4.44,12.197
-4.25,12.263
-4.44,12.329
-4.44,12.395
