-0.69,0
-0.44,5.74
-0.31,5.805
-0.31,5.869
-0.37,5.934
-0.56,5.998
-0.5,6.063
-0.44,6.128
-0.5,6.193
-0.69,6.257
-0.94,6.322
-1.31,6.386
-1.88,6.451
-2.13,6.515
-1.25,6.58
-0.5,6.645
-0.12,6.71
0.31,6.774
0.75,6.838
1.12,6.901
1.12,6.965
0.75,7.028
0.25,7.092
-0.06,7.156
0.06,7.22
0.44,7.283
0.56,7.347
0.31,7.41
0,7.474
0.12,7.538
0.37,7.601
0.5,7.664
0.37,7.729
0.19,7.791
0.06,7.855
0,7.918
-0.12,7.983
-0.25,8.048
-0.25,8.113
-2.25,8.177
-9.56,8.243
-22.25,8.308
-35.88,8.374
-56.44,8.439
-74.81,8.506
-87.25,8.571
-98.12,8.637
-104.37,8.704
-108.25,8.77
-108.75,8.838
-106.75,8.905
-101.75,8.972
-94.06,9.036
-85.81,9.103
-75,9.168
-65.25,9.235
-54.19,9.302
-45.13,9.367
-35.56,9.434
-27.19,9.499
-21.25,9.565
-15.56,9.629
-11.56,9.696
-8.19,9.76
-6.13,9.825
-4.56,9.889
-3.81,9.955
-3.56,10.019
-3.75,10.086
-4.19,10.15
-4.31,10.216
-4.31,10.283
-4.13,10.348
-3.75,10.414
-3.56,10.479
-3.56,10.546
-3.75,10.611
-3.81,10.677
-3.81,10.742
-3.63,10.809
-3.5,10.874
-3.69,10.94
-3.75,11.006
-3.69,11.072
-3.63,11.139
-3.5,11.204
-3.69,11.269
-4.13,11.335
-4.25,11.401
-4.13,11.466
-3.81,11.532
-3.69,11.598
-3.94,11.664
-4,11.729
-3.81,11.795
-3.63,11.862
-3.38,11.927
-3.5,11.993
-3.69,12.059
-3.63,12.125
-3.31,12.191
-3.19,12.258
-3.19,12.323
-3.44,12.39
-3.63,12.455
-3.63,12.521
-3.63,12.587
-3.69,12.652
-3.63,12.718
-3.88,12.784
-4.19,12.851
-4.13,12.916
-4.06,12.982
-4,13.047
-3.94,13.113
