-13.06,0
-12.81,5.743
-12.06,5.809
-9.44,5.874
-6.31,5.939
-4.06,6.003
-2.56,6.068
-1.37,6.133
-0.88,6.199
-0.31,6.262
-0.06,6.328
0,6.391
-0.06,6.456
0.06,6.519
0.19,6.583
0.37,6.647
0.56,6.711
0.56,6.775
0.5,6.839
0.5,6.901
0.56,6.965
0.69,7.029
0.88,7.092
1,7.155
1.19,7.219
1.5,7.282
1.94,7.347
2.31,7.41
2.69,7.473
2.75,7.537
2.56,7.601
2.19,7.664
1.94,7.729
1.81,7.791
1.81,7.855
2,7.918
2.25,7.982
2.5,8.045
2.38,8.108
2.06,8.171
1.63,8.235
1.37,8.299
1.31,8.361
1.44,8.425
1.63,8.489
1.75,8.553
1.94,8.616
1.75,8.681
1.44,8.743
1.25,8.807
1.06,8.87
1,8.934
1.06,8.997
1.31,9.06
2.25,9.124
10.13,9.188
23.19,9.253
49.31,9.318
69.94,9.383
90.81,9.448
105.87,9.513
120.31,9.579
129.94,9.646
138.31,9.71
142.81,9.776
145.13,9.841
144.69,9.908
141.88,9.973
136.88,10.039
130.81,10.106
121.87,10.173
110.94,10.24
100.44,10.307
87.62,10.373
76.31,10.439
64.06,10.506
52.56,10.57
44.06,10.637
35.81,10.702
29.81,10.768
24.31,10.834
20,10.9
17.25,10.966
14.56,11.031
12.81,11.098
11.25,11.163
10.25,11.229
9.31,11.293
8.69,11.358
7.88,11.422
7.19,11.488
6.5,11.552
6.38,11.617
6.56,11.681
7.31,11.747
8.06,11.811
8.25,11.876
8.13,11.941
7.69,12.006
7.19,12.07
6.88,12.135
7.06,12.2
7.13,12.265
7,12.329
6.81,12.393
7.06,12.459
7.5,12.523
7.69,12.589
1.06,12.653
-12.38,12.72
-35.25,12.786
-53.81,12.854
-70.75,12.92
-82.87,12.987
-89.56,13.054
-93.06,13.121
-92.62,13.188
-89.37,13.255
-82.62,13.322
-73.12,13.388
-63.81,13.456
-52.81,13.522
-42.19,13.589
-33.75,13.657
-25.37,13.723
-18.12,13.79
-13,13.857
-8.25,13.922
-4.31,13.987
-1.69,14.054
0.25,14.118
0.88,14.183
0.37,14.247
-1,14.313
-3.19,14.379
-5.31,14.445
-7.56,14.511
-8.06,14.576
-7.44,14.642
-6.44,14.708
-5.25,14.774
-4.19,14.839
-3,14.906
-1.63,14.971
-0.44,15.037
0.37,15.101
0.5,15.166
0.06,15.23
-0.69,15.297
-1.5,15.363
-2.19,15.428
-2.5,15.493
-2.31,15.559
-1.94,15.625
-1.56,15.691
-1.31,15.758
-1.31,15.823
-1.44,15.888
-1.56,15.953
-1.56,16.02
-1.37,16.086
-1.25,16.152
-1.19,16.219
-1.37,16.284
-1.63,16.351
-1.75,16.416
-1.81,16.482
-4.19,16.547
-15.25,16.615
-37.5,16.681
-60.19,16.747
-76.5,16.815
-91.94,16.881
-103.44,16.949
-111.44,17.016
-115.5,17.084
-116.87,17.153
-114.87,17.221
-110.12,17.289
-104.25,17.357
-95.25,17.425
-84.44,17.491
-73,17.558
-63.38,17.625
-52.75,17.691
-42.81,17.758
-35.13,17.825
-27.5,17.892
-21,17.958
-16.56,18.026
-12.44,18.093
-9.13,18.158
-6.69,18.225
-5,18.29
-4.5,18.357
-4.81,18.423
-5.56,18.489
-6.19,18.555
-6.63,18.621
-6.63,18.686
-6.25,18.752
-5.88,18.819
-5.38,18.884
-4.75,18.949
-4.56,19.015
-5,19.081
-5.5,19.146
-5.81,19.212
-5.94,19.278
-6.19,19.344
-6.25,19.409
-6.06,19.476
-5.88,19.542
-5.63,19.608
-5.19,19.674
-3.81,19.739
4.25,19.805
21.56,19.87
46.88,19.936
69.06,20.001
85.31,20.068
101,20.134
111.69,20.201
121.31,20.269
127.69,20.335
130.69,20.402
131.38,20.469
129.25,20.536
125.62,20.602
119.5,20.67
111.06,20.737
102.5,20.804
91,20.871
78.5,20.936
67.75,21.002
55.56,21.066
45.69,21.133
35.25,21.198
26.19,21.264
19.81,21.33
14.06,21.396
10.06,21.463
6.38,21.527
4.19,21.592
2.69,21.656
1.63,21.722
0.19,21.785
-1.31,21.851
-3.13,21.916
-4.06,21.983
-3.75,22.048
-2.56,22.115
-1.12,22.181
-0.56,22.247
-0.81,22.312
-1.63,22.378
-2.31,22.444
-2.75,22.509
-2.44,22.576
-1.56,22.641
-0.75,22.708
-0.37,22.773
-0.63,22.839
-1.06,22.904
-1.69,22.97
-1.88,23.036
-1.81,23.102
-1.56,23.169
-1.25,23.235
-1,23.3
-1.06,23.366
-1.19,23.432
-1.37,23.497
-1.44,23.564
-1.31,23.629
-1.25,23.695
-1.19,23.76
-1.06,23.827
-1.25,23.892
-1.44,23.958
-1.5,24.024
